replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in
Sage1_L_60_16_scaffold_87963	Sage1_L_60_16_scaffold_87963_1	JetA_I	729424	defense-finder-models/DefenseFinder_2/Wadjet/Wadjet_I	Sage1_L_60_16_scaffold_87963_Wadjet_I_35	1	1	0.750	3.000	1	JetA_I	mandatory	358	1.8e-59	208.200	0.728	0.986	1	353		Sage1_L_60_16_scaffold_87963_Wadjet_34
Sage1_L_60_16_scaffold_87963	Sage1_L_60_16_scaffold_87963_2	JetB_I	729425	defense-finder-models/DefenseFinder_2/Wadjet/Wadjet_I	Sage1_L_60_16_scaffold_87963_Wadjet_I_35	1	1	0.750	3.000	1	JetB_I	mandatory	195	3.6e-35	127.500	0.760	0.959	4	190		Sage1_L_60_16_scaffold_87963_Wadjet_34
Sage1_L_60_16_scaffold_87963	Sage1_L_60_16_scaffold_87963_3	JetC_I	729426	defense-finder-models/DefenseFinder_2/Wadjet/Wadjet_I	Sage1_L_60_16_scaffold_87963_Wadjet_I_35	1	1	0.750	3.000	1	JetC_I	mandatory	220	1.4e-60	211.500	0.176	0.868	16	206		Sage1_L_60_16_scaffold_87963_Wadjet_34
Sage1_L_80_16_scaffold_110	Sage1_L_80_16_scaffold_110_51	ShosTA_ShosT	1238321	defense-finder-models/DefenseFinder_2/ShosTA/ShosTA	Sage1_L_80_16_scaffold_110_ShosTA_62	1	1	1.000	2.000	1	ShosTA_ShosT	mandatory	245	8.8e-06	31.700	0.363	0.331	160	240		
Sage1_L_80_16_scaffold_110	Sage1_L_80_16_scaffold_110_52	ShosTA_ShosA	1238322	defense-finder-models/DefenseFinder_2/ShosTA/ShosTA	Sage1_L_80_16_scaffold_110_ShosTA_62	1	1	1.000	2.000	1	ShosTA_ShosA	mandatory	317	9.5e-63	218.300	0.762	0.716	70	296		
Sage1_L_80_16_scaffold_130	Sage1_L_80_16_scaffold_130_70	DarT	290152	defense-finder-models/DefenseFinder_2/DarTG/DarTG	Sage1_L_80_16_scaffold_130_DarTG_1	1	1	1.000	2.000	1	DarT	mandatory	182	3.1e-13	56.100	0.587	0.610	65	175		
Sage1_L_80_16_scaffold_130	Sage1_L_80_16_scaffold_130_71	DarG	290153	defense-finder-models/DefenseFinder_2/DarTG/DarTG	Sage1_L_80_16_scaffold_130_DarTG_1	1	1	1.000	2.000	1	DarG	mandatory	378	2.9e-16	66.100	0.590	0.352	5	137		
Sage1_L_80_16_scaffold_21	Sage1_L_80_16_scaffold_21_55	JetD_I	1236449	defense-finder-models/DefenseFinder_2/Wadjet/Wadjet_I	Sage1_L_80_16_scaffold_21_Wadjet_I_37	1	1	1.000	4.000	1	JetD_I	mandatory	437	2.8e-97	332.500	0.967	0.888	10	397		Sage1_L_80_16_scaffold_21_Wadjet_36
Sage1_L_80_16_scaffold_21	Sage1_L_80_16_scaffold_21_56	JetC_I	1236450	defense-finder-models/DefenseFinder_2/Wadjet/Wadjet_I	Sage1_L_80_16_scaffold_21_Wadjet_I_37	1	1	1.000	4.000	1	JetC_I	mandatory	1150	0.0	1120.100	0.989	0.970	19	1134		Sage1_L_80_16_scaffold_21_Wadjet_36
Sage1_L_80_16_scaffold_21	Sage1_L_80_16_scaffold_21_57	JetB_I	1236451	defense-finder-models/DefenseFinder_2/Wadjet/Wadjet_I	Sage1_L_80_16_scaffold_21_Wadjet_I_37	1	1	1.000	4.000	1	JetB_I	mandatory	267	1.5e-58	204.100	0.884	0.824	13	232		Sage1_L_80_16_scaffold_21_Wadjet_36
Sage1_L_80_16_scaffold_21	Sage1_L_80_16_scaffold_21_58	JetA_I	1236452	defense-finder-models/DefenseFinder_2/Wadjet/Wadjet_I	Sage1_L_80_16_scaffold_21_Wadjet_I_37	1	1	1.000	4.000	1	JetA_I	mandatory	492	1.1e-146	495.800	0.984	0.970	1	477		Sage1_L_80_16_scaffold_21_Wadjet_36
Sage1_R_100_16_scaffold_10603	Sage1_R_100_16_scaffold_10603_1	JetD_II	271633	defense-finder-models/DefenseFinder_2/Wadjet/Wadjet_II	Sage1_R_100_16_scaffold_10603_Wadjet_II_105	1	1	1.000	4.000	1	JetD_II	mandatory	428	1.5e-97	333.500	0.948	0.967	13	426		Sage1_R_100_16_scaffold_10603_Wadjet_104
Sage1_R_100_16_scaffold_10603	Sage1_R_100_16_scaffold_10603_2	JetC_II	271634	defense-finder-models/DefenseFinder_2/Wadjet/Wadjet_II	Sage1_R_100_16_scaffold_10603_Wadjet_II_105	1	1	1.000	4.000	1	JetC_II	mandatory	1447	7.6e-226	759.200	0.879	0.826	246	1440		Sage1_R_100_16_scaffold_10603_Wadjet_104
Sage1_R_100_16_scaffold_10603	Sage1_R_100_16_scaffold_10603_3	JetB_II	271635	defense-finder-models/DefenseFinder_2/Wadjet/Wadjet_II	Sage1_R_100_16_scaffold_10603_Wadjet_II_105	1	1	1.000	4.000	1	JetB_II	mandatory	420	2.9e-83	286.300	0.947	0.969	5	411		Sage1_R_100_16_scaffold_10603_Wadjet_104
Sage1_R_100_16_scaffold_10603	Sage1_R_100_16_scaffold_10603_4	JetA_II	271636	defense-finder-models/DefenseFinder_2/Wadjet/Wadjet_II	Sage1_R_100_16_scaffold_10603_Wadjet_II_105	1	1	1.000	4.000	1	JetA_II	mandatory	552	6.1e-102	348.200	0.918	0.859	77	550		Sage1_R_100_16_scaffold_10603_Wadjet_104
Sage1_R_100_16_scaffold_10902	Sage1_R_100_16_scaffold_10902_1	JetB_II	1089090	defense-finder-models/DefenseFinder_2/Wadjet/Wadjet_II	Sage1_R_100_16_scaffold_10902_Wadjet_II_165	1	1	0.750	3.000	1	JetB_II	mandatory	330	3.5e-67	233.300	0.754	0.982	1	324		
Sage1_R_100_16_scaffold_10902	Sage1_R_100_16_scaffold_10902_2	JetC_II	1089091	defense-finder-models/DefenseFinder_2/Wadjet/Wadjet_II	Sage1_R_100_16_scaffold_10902_Wadjet_II_165	1	1	0.750	3.000	1	JetC_II	mandatory	1351	0.0	1170.500	0.994	0.979	21	1343		
Sage1_R_100_16_scaffold_10902	Sage1_R_100_16_scaffold_10902_3	JetD_II	1089092	defense-finder-models/DefenseFinder_2/Wadjet/Wadjet_II	Sage1_R_100_16_scaffold_10902_Wadjet_II_165	1	1	0.750	3.000	1	JetD_II	mandatory	365	6.1e-104	354.600	0.836	0.975	4	359		
Sage1_R_100_16_scaffold_111	Sage1_R_100_16_scaffold_111_45	PsyrTA_PsyrT	247395	defense-finder-models/DefenseFinder_2/PsyrTA/PsyrTA	Sage1_R_100_16_scaffold_111_PsyrTA_63	1	1	1.000	2.000	1	PsyrTA_PsyrT	mandatory	738	2.5e-08	38.800	0.174	0.167	260	382		
Sage1_R_100_16_scaffold_111	Sage1_R_100_16_scaffold_111_46	PsyrTA_PsyrA	247396	defense-finder-models/DefenseFinder_2/PsyrTA/PsyrTA	Sage1_R_100_16_scaffold_111_PsyrTA_63	1	1	1.000	2.000	1	PsyrTA_PsyrA	mandatory	163	2.2e-06	33.100	0.151	0.368	8	67		
Sage1_R_100_16_scaffold_1186	Sage1_R_100_16_scaffold_1186_26	JetA_II	768219	defense-finder-models/DefenseFinder_2/Wadjet/Wadjet_II	Sage1_R_100_16_scaffold_1186_Wadjet_II_107	1	1	1.000	4.000	1	JetA_II	mandatory	513	3e-142	481.200	0.949	0.988	4	510		Sage1_R_100_16_scaffold_1186_Wadjet_106
Sage1_R_100_16_scaffold_1186	Sage1_R_100_16_scaffold_1186_27	JetB_II	768220	defense-finder-models/DefenseFinder_2/Wadjet/Wadjet_II	Sage1_R_100_16_scaffold_1186_Wadjet_II_107	1	1	1.000	4.000	1	JetB_II	mandatory	413	8e-104	354.000	0.908	0.949	4	395		Sage1_R_100_16_scaffold_1186_Wadjet_106
Sage1_R_100_16_scaffold_1186	Sage1_R_100_16_scaffold_1186_28	JetC_II	768221	defense-finder-models/DefenseFinder_2/Wadjet/Wadjet_II	Sage1_R_100_16_scaffold_1186_Wadjet_II_107	1	1	1.000	4.000	1	JetC_II	mandatory	1377	0.0	1137.700	0.998	0.972	11	1349		Sage1_R_100_16_scaffold_1186_Wadjet_106
Sage1_R_100_16_scaffold_1186	Sage1_R_100_16_scaffold_1186_29	JetD_II	768222	defense-finder-models/DefenseFinder_2/Wadjet/Wadjet_II	Sage1_R_100_16_scaffold_1186_Wadjet_II_107	1	1	1.000	4.000	1	JetD_II	mandatory	388	4.2e-111	378.200	0.895	0.985	2	383		Sage1_R_100_16_scaffold_1186_Wadjet_106
Sage1_R_100_16_scaffold_26163	Sage1_R_100_16_scaffold_26163_1	JetC_II	1093183	defense-finder-models/DefenseFinder_2/Wadjet/Wadjet_II	Sage1_R_100_16_scaffold_26163_Wadjet_II_109	1	1	1.000	4.000	1	JetC_II	mandatory	858	8.2e-189	636.500	0.638	0.991	6	855		Sage1_R_100_16_scaffold_26163_Wadjet_108
Sage1_R_100_16_scaffold_26163	Sage1_R_100_16_scaffold_26163_2	JetD_II	1093184	defense-finder-models/DefenseFinder_2/Wadjet/Wadjet_II	Sage1_R_100_16_scaffold_26163_Wadjet_II_109	1	1	1.000	4.000	1	JetD_II	mandatory	372	3.2e-80	276.400	0.888	0.984	5	370		Sage1_R_100_16_scaffold_26163_Wadjet_108
Sage1_R_100_16_scaffold_26163	Sage1_R_100_16_scaffold_26163_20	JetA_II	1093202	defense-finder-models/DefenseFinder_2/Wadjet/Wadjet_II	Sage1_R_100_16_scaffold_26163_Wadjet_II_109	1	1	1.000	4.000	1	JetA_II	mandatory	518	8e-150	506.200	0.951	0.973	7	510		Sage1_R_100_16_scaffold_26163_Wadjet_108
Sage1_R_100_16_scaffold_26163	Sage1_R_100_16_scaffold_26163_21	JetB_II	1093203	defense-finder-models/DefenseFinder_2/Wadjet/Wadjet_II	Sage1_R_100_16_scaffold_26163_Wadjet_II_109	1	1	1.000	4.000	1	JetB_II	mandatory	49	7.9e-08	37.800	0.118	0.980	1	48		Sage1_R_100_16_scaffold_26163_Wadjet_108
Sage1_R_100_16_scaffold_31880	Sage1_R_100_16_scaffold_31880_3	PsyrTA_PsyrT	1346564	defense-finder-models/DefenseFinder_2/PsyrTA/PsyrTA	Sage1_R_100_16_scaffold_31880_PsyrTA_64	1	1	1.000	2.000	1	PsyrTA_PsyrT	mandatory	705	1.8e-277	928.300	0.990	0.990	3	700		
Sage1_R_100_16_scaffold_31880	Sage1_R_100_16_scaffold_31880_4	PsyrTA_PsyrA	1346565	defense-finder-models/DefenseFinder_2/PsyrTA/PsyrTA	Sage1_R_100_16_scaffold_31880_PsyrTA_64	1	1	1.000	2.000	1	PsyrTA_PsyrA	mandatory	341	1.2e-94	323.800	0.761	0.900	7	313		
Sage1_R_100_16_scaffold_4345	Sage1_R_100_16_scaffold_4345_16	JetD_II	1347077	defense-finder-models/DefenseFinder_2/Wadjet/Wadjet_II	Sage1_R_100_16_scaffold_4345_Wadjet_II_111	1	1	1.000	4.000	1	JetD_II	mandatory	423	6e-108	367.800	0.973	0.991	1	419		Sage1_R_100_16_scaffold_4345_Wadjet_110
Sage1_R_100_16_scaffold_4345	Sage1_R_100_16_scaffold_4345_17	JetC_II	1347078	defense-finder-models/DefenseFinder_2/Wadjet/Wadjet_II	Sage1_R_100_16_scaffold_4345_Wadjet_II_111	1	1	1.000	4.000	1	JetC_II	mandatory	1364	0.0	1105.700	0.995	0.976	24	1354		Sage1_R_100_16_scaffold_4345_Wadjet_110
Sage1_R_100_16_scaffold_4345	Sage1_R_100_16_scaffold_4345_18	JetB_II	1347079	defense-finder-models/DefenseFinder_2/Wadjet/Wadjet_II	Sage1_R_100_16_scaffold_4345_Wadjet_II_111	1	1	1.000	4.000	1	JetB_II	mandatory	437	1.8e-96	329.700	0.940	0.911	33	430		Sage1_R_100_16_scaffold_4345_Wadjet_110
Sage1_R_100_16_scaffold_4345	Sage1_R_100_16_scaffold_4345_19	JetA_II	1347080	defense-finder-models/DefenseFinder_2/Wadjet/Wadjet_II	Sage1_R_100_16_scaffold_4345_Wadjet_II_111	1	1	1.000	4.000	1	JetA_II	mandatory	526	2.8e-121	412.000	0.928	0.933	16	506		Sage1_R_100_16_scaffold_4345_Wadjet_110
Sage1_R_100_16_scaffold_4815	Sage1_R_100_16_scaffold_4815_5	JetD_II	500586	defense-finder-models/DefenseFinder_2/Wadjet/Wadjet_II	Sage1_R_100_16_scaffold_4815_Wadjet_II_113	1	1	1.000	4.000	1	JetD_II	mandatory	427	6.6e-100	341.300	0.946	0.965	14	425		Sage1_R_100_16_scaffold_4815_Wadjet_112
Sage1_R_100_16_scaffold_4815	Sage1_R_100_16_scaffold_4815_6	JetC_II	500587	defense-finder-models/DefenseFinder_2/Wadjet/Wadjet_II	Sage1_R_100_16_scaffold_4815_Wadjet_II_113	1	1	1.000	4.000	1	JetC_II	mandatory	1450	9.4e-231	775.400	0.878	0.823	250	1443		Sage1_R_100_16_scaffold_4815_Wadjet_112
Sage1_R_100_16_scaffold_4815	Sage1_R_100_16_scaffold_4815_7	JetB_II	500588	defense-finder-models/DefenseFinder_2/Wadjet/Wadjet_II	Sage1_R_100_16_scaffold_4815_Wadjet_II_113	1	1	1.000	4.000	1	JetB_II	mandatory	419	4.5e-88	302.100	0.947	0.971	5	411		Sage1_R_100_16_scaffold_4815_Wadjet_112
Sage1_R_100_16_scaffold_4815	Sage1_R_100_16_scaffold_4815_8	JetA_II	500589	defense-finder-models/DefenseFinder_2/Wadjet/Wadjet_II	Sage1_R_100_16_scaffold_4815_Wadjet_II_113	1	1	1.000	4.000	1	JetA_II	mandatory	550	6.5e-102	348.100	0.920	0.864	74	548		Sage1_R_100_16_scaffold_4815_Wadjet_112
Sage1_R_100_16_scaffold_795	Sage1_R_100_16_scaffold_795_43	ShosTA_ShosA	499818	defense-finder-models/DefenseFinder_2/ShosTA/ShosTA	Sage1_R_100_16_scaffold_795_ShosTA_65	1	1	1.000	2.000	1	ShosTA_ShosA	mandatory	303	5.7e-18	71.200	0.700	0.683	69	275		
Sage1_R_100_16_scaffold_795	Sage1_R_100_16_scaffold_795_44	ShosTA_ShosT	499819	defense-finder-models/DefenseFinder_2/ShosTA/ShosTA	Sage1_R_100_16_scaffold_795_ShosTA_65	1	1	1.000	2.000	1	ShosTA_ShosT	mandatory	277	0.00056	25.800	0.219	0.217	181	240		
Sage1_R_100_16_scaffold_8533	Sage1_R_100_16_scaffold_8533_4	PsyrTA_PsyrT	273374	defense-finder-models/DefenseFinder_2/PsyrTA/PsyrTA	Sage1_R_100_16_scaffold_8533_PsyrTA_66	1	1	1.000	2.000	1	PsyrTA_PsyrT	mandatory	655	3.2e-260	871.200	0.945	0.994	2	652		
Sage1_R_100_16_scaffold_8533	Sage1_R_100_16_scaffold_8533_5	PsyrTA_PsyrA	273375	defense-finder-models/DefenseFinder_2/PsyrTA/PsyrTA	Sage1_R_100_16_scaffold_8533_PsyrTA_66	1	1	1.000	2.000	1	PsyrTA_PsyrA	mandatory	317	8.2e-83	284.700	0.734	0.902	7	292		
Sage1_R_100_16_scaffold_8803	Sage1_R_100_16_scaffold_8803_3	JetA_II	341181	defense-finder-models/DefenseFinder_2/Wadjet/Wadjet_II	Sage1_R_100_16_scaffold_8803_Wadjet_II_115	1	1	1.000	4.000	1	JetA_II	mandatory	531	1e-154	522.300	0.939	0.953	6	511		Sage1_R_100_16_scaffold_8803_Wadjet_114
Sage1_R_100_16_scaffold_8803	Sage1_R_100_16_scaffold_8803_4	JetB_II	341182	defense-finder-models/DefenseFinder_2/Wadjet/Wadjet_II	Sage1_R_100_16_scaffold_8803_Wadjet_II_115	1	1	1.000	4.000	1	JetB_II	mandatory	412	1.8e-104	356.200	0.930	0.949	6	396		Sage1_R_100_16_scaffold_8803_Wadjet_114
Sage1_R_100_16_scaffold_8803	Sage1_R_100_16_scaffold_8803_5	JetC_II	341183	defense-finder-models/DefenseFinder_2/Wadjet/Wadjet_II	Sage1_R_100_16_scaffold_8803_Wadjet_II_115	1	1	1.000	4.000	1	JetC_II	mandatory	1401	0.0	1210.300	0.998	0.959	36	1378		Sage1_R_100_16_scaffold_8803_Wadjet_114
Sage1_R_100_16_scaffold_8803	Sage1_R_100_16_scaffold_8803_6	JetD_II	341184	defense-finder-models/DefenseFinder_2/Wadjet/Wadjet_II	Sage1_R_100_16_scaffold_8803_Wadjet_II_115	1	1	1.000	4.000	1	JetD_II	mandatory	430	2.2e-113	385.700	0.946	0.949	21	428		Sage1_R_100_16_scaffold_8803_Wadjet_114
Sage1_R_113_16_scaffold_10953	Sage1_R_113_16_scaffold_10953_12	PsyrTA_PsyrA	799662	defense-finder-models/DefenseFinder_2/PsyrTA/PsyrTA	Sage1_R_113_16_scaffold_10953_PsyrTA_67	1	1	1.000	2.000	1	PsyrTA_PsyrA	mandatory	435	7.4e-133	449.500	0.990	0.961	4	421		
Sage1_R_113_16_scaffold_10953	Sage1_R_113_16_scaffold_10953_13	PsyrTA_PsyrT	799663	defense-finder-models/DefenseFinder_2/PsyrTA/PsyrTA	Sage1_R_113_16_scaffold_10953_PsyrTA_67	1	1	1.000	2.000	1	PsyrTA_PsyrT	mandatory	78	4.2e-22	84.300	0.107	0.949	1	74		
Sage1_R_113_16_scaffold_1444	Sage1_R_113_16_scaffold_1444_33	Avs3A	1313435	defense-finder-models/DefenseFinder_2/AVAST/AVAST_III	Sage1_R_113_16_scaffold_1444_AVAST_III_164	1	1	1.000	2.000	1	Avs3A	mandatory	2074	0.0	1230.600	0.985	0.999	2	2073		
Sage1_R_113_16_scaffold_1444	Sage1_R_113_16_scaffold_1444_34	Avs3B	1313436	defense-finder-models/DefenseFinder_2/AVAST/AVAST_III	Sage1_R_113_16_scaffold_1444_AVAST_III_164	1	1	1.000	2.000	1	Avs3B	mandatory	229	7.3e-21	81.000	0.934	0.983	3	227		
Sage1_R_113_16_scaffold_153244	Sage1_R_113_16_scaffold_153244_2	PtuA	810047	defense-finder-models/DefenseFinder_2/Septu/Septu	Sage1_R_113_16_scaffold_153244_Septu_17	1	1	1.000	2.000	1	PtuA	mandatory	357	1.2e-47	169.900	0.701	0.846	38	339		
Sage1_R_113_16_scaffold_153244	Sage1_R_113_16_scaffold_153244_3	PtuB	810048	defense-finder-models/DefenseFinder_2/Septu/Septu	Sage1_R_113_16_scaffold_153244_Septu_17	1	1	1.000	2.000	1	PtuB	mandatory	278	9.5e-35	126.900	0.897	0.975	1	271		
Sage1_R_113_16_scaffold_2171	Sage1_R_113_16_scaffold_2171_12	PsyrTA_PsyrA	366606	defense-finder-models/DefenseFinder_2/PsyrTA/PsyrTA	Sage1_R_113_16_scaffold_2171_PsyrTA_68	1	1	1.000	2.000	1	PsyrTA_PsyrA	mandatory	161	4.6e-05	28.700	0.156	0.385	5	66		
Sage1_R_113_16_scaffold_2171	Sage1_R_113_16_scaffold_2171_13	PsyrTA_PsyrT	366607	defense-finder-models/DefenseFinder_2/PsyrTA/PsyrTA	Sage1_R_113_16_scaffold_2171_PsyrTA_68	1	1	1.000	2.000	1	PsyrTA_PsyrT	mandatory	756	4.5e-09	41.200	0.187	0.175	274	405		
Sage1_R_113_16_scaffold_2473	Sage1_R_113_16_scaffold_2473_19	DarG	62339	defense-finder-models/DefenseFinder_2/DarTG/DarTG	Sage1_R_113_16_scaffold_2473_DarTG_2	1	1	1.000	2.000	1	DarG	mandatory	356	1.2e-26	100.100	0.726	0.447	1	159		
Sage1_R_113_16_scaffold_2473	Sage1_R_113_16_scaffold_2473_20	DarT	62340	defense-finder-models/DefenseFinder_2/DarTG/DarTG	Sage1_R_113_16_scaffold_2473_DarTG_2	1	1	1.000	2.000	1	DarT	mandatory	213	3.8e-50	176.600	0.995	0.939	12	211		
Sage1_R_113_16_scaffold_25332	Sage1_R_113_16_scaffold_25332_4	DarT	546945	defense-finder-models/DefenseFinder_2/DarTG/DarTG	Sage1_R_113_16_scaffold_25332_DarTG_3	1	1	1.000	2.000	1	DarT	mandatory	214	5e-48	169.700	1.000	0.939	13	213		
Sage1_R_113_16_scaffold_25332	Sage1_R_113_16_scaffold_25332_5	DarG	546946	defense-finder-models/DefenseFinder_2/DarTG/DarTG	Sage1_R_113_16_scaffold_25332_DarTG_3	1	1	1.000	2.000	1	DarG	mandatory	356	8e-26	97.400	0.718	0.449	1	160		
Sage1_R_113_16_scaffold_2934	Sage1_R_113_16_scaffold_2934_2	JetA_II	1057038	defense-finder-models/DefenseFinder_2/Wadjet/Wadjet_II	Sage1_R_113_16_scaffold_2934_Wadjet_II_117	1	1	1.000	4.000	1	JetA_II	mandatory	536	2.4e-118	402.300	0.943	0.909	32	518		Sage1_R_113_16_scaffold_2934_Wadjet_116
Sage1_R_113_16_scaffold_2934	Sage1_R_113_16_scaffold_2934_3	JetB_II	1057039	defense-finder-models/DefenseFinder_2/Wadjet/Wadjet_II	Sage1_R_113_16_scaffold_2934_Wadjet_II_117	1	1	1.000	4.000	1	JetB_II	mandatory	421	4.5e-93	318.600	0.959	0.936	1	394		Sage1_R_113_16_scaffold_2934_Wadjet_116
Sage1_R_113_16_scaffold_2934	Sage1_R_113_16_scaffold_2934_4	JetC_II	1057040	defense-finder-models/DefenseFinder_2/Wadjet/Wadjet_II	Sage1_R_113_16_scaffold_2934_Wadjet_II_117	1	1	1.000	4.000	1	JetC_II	mandatory	1407	2.3e-288	966.300	0.996	0.977	29	1402		Sage1_R_113_16_scaffold_2934_Wadjet_116
Sage1_R_113_16_scaffold_2934	Sage1_R_113_16_scaffold_2934_5	JetD_II	1057041	defense-finder-models/DefenseFinder_2/Wadjet/Wadjet_II	Sage1_R_113_16_scaffold_2934_Wadjet_II_117	1	1	1.000	4.000	1	JetD_II	mandatory	476	1.5e-106	363.100	0.962	0.910	37	469		Sage1_R_113_16_scaffold_2934_Wadjet_116
Sage1_R_113_16_scaffold_3144	Sage1_R_113_16_scaffold_3144_29	PtuA	58655	defense-finder-models/DefenseFinder_2/Septu/Septu	Sage1_R_113_16_scaffold_3144_Septu_25	1	1	1.000	2.000	1	PtuA	mandatory	1141	3.2e-60	211.300	0.949	0.349	706	1103		
Sage1_R_113_16_scaffold_3144	Sage1_R_113_16_scaffold_3144_30	HNH_TIGR02646	58656	defense-finder-models/DefenseFinder_2/Septu/Septu	Sage1_R_113_16_scaffold_3144_Septu_25	1	1	1.000	2.000	1	PtuB	mandatory	127	0.00023	27.100	0.244	0.551	18	87		
Sage1_R_113_16_scaffold_47628	Sage1_R_113_16_scaffold_47628_9	PtuA	805251	defense-finder-models/DefenseFinder_2/Septu/Septu	Sage1_R_113_16_scaffold_47628_Septu_18	1	1	1.000	2.000	1	PtuA	mandatory	466	8.1e-72	249.500	0.961	0.946	22	462		
Sage1_R_113_16_scaffold_47628	Sage1_R_113_16_scaffold_47628_10	PtuB	805252	defense-finder-models/DefenseFinder_2/Septu/Septu	Sage1_R_113_16_scaffold_47628_Septu_18	1	1	1.000	2.000	1	PtuB	mandatory	266	1.9e-39	142.300	0.897	0.947	1	252		
Sage1_R_113_16_scaffold_686	Sage1_R_113_16_scaffold_686_24	PtuA	327798	defense-finder-models/DefenseFinder_2/Septu/Septu	Sage1_R_113_16_scaffold_686_Septu_19	1	1	1.000	2.000	1	PtuA	mandatory	738	2.1e-67	235.000	0.963	0.522	318	702		
Sage1_R_113_16_scaffold_686	Sage1_R_113_16_scaffold_686_25	PtuB	327799	defense-finder-models/DefenseFinder_2/Septu/Septu	Sage1_R_113_16_scaffold_686_Septu_19	1	1	1.000	2.000	1	PtuB	mandatory	271	5.5e-36	131.000	0.907	0.978	1	265		
Sage1_R_113_16_scaffold_875	Sage1_R_113_16_scaffold_875_27	Avs4A	1315653	defense-finder-models/DefenseFinder_2/AVAST/AVAST_IV	Sage1_R_113_16_scaffold_875_AVAST_IV_166	1	1	1.000	1.000	1	Avs4A	mandatory	1702	6.3e-68	235.400	0.570	0.536	277	1188		
Sage1_R_60_16_scaffold_1334	Sage1_R_60_16_scaffold_1334_9	JetA_II	1086472	defense-finder-models/DefenseFinder_2/Wadjet/Wadjet_II	Sage1_R_60_16_scaffold_1334_Wadjet_II_119	1	1	1.000	4.000	1	JetA_II	mandatory	517	1e-116	396.900	0.947	0.948	18	507		Sage1_R_60_16_scaffold_1334_Wadjet_118
Sage1_R_60_16_scaffold_1334	Sage1_R_60_16_scaffold_1334_10	JetB_II	1086473	defense-finder-models/DefenseFinder_2/Wadjet/Wadjet_II	Sage1_R_60_16_scaffold_1334_Wadjet_II_119	1	1	1.000	4.000	1	JetB_II	mandatory	407	6.8e-90	308.100	0.954	0.963	1	392		Sage1_R_60_16_scaffold_1334_Wadjet_118
Sage1_R_60_16_scaffold_1334	Sage1_R_60_16_scaffold_1334_11	JetC_II	1086474	defense-finder-models/DefenseFinder_2/Wadjet/Wadjet_II	Sage1_R_60_16_scaffold_1334_Wadjet_II_119	1	1	1.000	4.000	1	JetC_II	mandatory	1387	7e-287	961.400	0.997	0.988	14	1383		Sage1_R_60_16_scaffold_1334_Wadjet_118
Sage1_R_60_16_scaffold_1334	Sage1_R_60_16_scaffold_1334_12	JetD_II	1086475	defense-finder-models/DefenseFinder_2/Wadjet/Wadjet_II	Sage1_R_60_16_scaffold_1334_Wadjet_II_119	1	1	1.000	4.000	1	JetD_II	mandatory	431	8.6e-109	370.600	0.957	0.981	6	428		Sage1_R_60_16_scaffold_1334_Wadjet_118
Sage1_R_60_16_scaffold_1937	Sage1_R_60_16_scaffold_1937_5	PsyrTA_PsyrT	85235	defense-finder-models/DefenseFinder_2/PsyrTA/PsyrTA	Sage1_R_60_16_scaffold_1937_PsyrTA_69	1	1	1.000	2.000	1	PsyrTA_PsyrT	mandatory	695	1e-272	912.600	0.990	0.986	7	691		
Sage1_R_60_16_scaffold_1937	Sage1_R_60_16_scaffold_1937_6	PsyrTA_PsyrA	85236	defense-finder-models/DefenseFinder_2/PsyrTA/PsyrTA	Sage1_R_60_16_scaffold_1937_PsyrTA_69	1	1	1.000	2.000	1	PsyrTA_PsyrA	mandatory	326	8.2e-92	314.400	0.781	0.957	10	321		
Sage1_R_60_16_scaffold_3353	Sage1_R_60_16_scaffold_3353_16	JetD_II	267225	defense-finder-models/DefenseFinder_2/Wadjet/Wadjet_II	Sage1_R_60_16_scaffold_3353_Wadjet_II_121	1	1	1.000	4.000	1	JetD_II	mandatory	400	1e-83	287.900	0.848	0.922	8	376		Sage1_R_60_16_scaffold_3353_Wadjet_120
Sage1_R_60_16_scaffold_3353	Sage1_R_60_16_scaffold_3353_17	JetC_II	267226	defense-finder-models/DefenseFinder_2/Wadjet/Wadjet_II	Sage1_R_60_16_scaffold_3353_Wadjet_II_121	1	1	1.000	4.000	1	JetC_II	mandatory	257	1.6e-80	277.700	0.192	0.969	2	250		Sage1_R_60_16_scaffold_3353_Wadjet_120
Sage1_R_60_16_scaffold_3353	Sage1_R_60_16_scaffold_3353_19	JetB_II	267228	defense-finder-models/DefenseFinder_2/Wadjet/Wadjet_II	Sage1_R_60_16_scaffold_3353_Wadjet_II_121	1	1	1.000	4.000	1	JetB_II	mandatory	653	2.9e-81	279.700	0.916	0.599	5	395		Sage1_R_60_16_scaffold_3353_Wadjet_120
Sage1_R_60_16_scaffold_3353	Sage1_R_60_16_scaffold_3353_20	JetA_II	267229	defense-finder-models/DefenseFinder_2/Wadjet/Wadjet_II	Sage1_R_60_16_scaffold_3353_Wadjet_II_121	1	1	1.000	4.000	1	JetA_II	mandatory	441	1.7e-95	326.900	0.837	0.980	8	439		Sage1_R_60_16_scaffold_3353_Wadjet_120
